sample,gene,cts,generation
POPL_1,WD0513,19.912,11
POPL_1,WD0513,19.965,11
POPL_1,WD0513,19.987,2
POPL_1,WD0513,20.055,2
POPL_1,WD0513,20.13,19
POPL_1,WD0513,20.171,13
POPL_1,WD0513,20.176,13
POPL_1,WD0513,20.249,19
POPL_1,WD0513,20.311,9
POPL_1,WD0513,20.368,7
POPL_1,WD0513,20.451,4
POPL_1,WD0513,20.461,4
POPL_1,WD0513,20.489,7
POPL_1,WD0513,NA,14
POPL_1,WSP,18.729,26
POPL_1,WSP,18.779,26
POPL_1,WSP,19.56,21
POPL_1,WSP,19.605,14
POPL_1,WSP,19.644,21
POPL_1,WSP,19.646,24
POPL_1,WSP,19.675,5
POPL_1,WSP,19.675,23
POPL_1,WSP,19.707,5
POPL_1,WSP,19.724,24
POPL_1,WSP,19.912,6
POPL_1,WSP,19.946,23
POPL_1,WSP,20.176,6
POPL_1,WSP,20.176,20
POPL_1,WSP,20.258,20
POPL_1,WSP,20.31,28
POPL_1,WSP,20.338,18
POPL_1,WSP,20.371,28
POPL_1,WSP,20.408,18
POPL_1,WSP,20.557,9
POPL_1,WSP,20.638,25
POPL_1,WSP,20.666,9
POPL_1,WSP,20.666,30
POPL_1,WSP,20.667,27
POPL_1,WSP,20.684,25
POPL_1,WSP,20.692,15
POPL_1,WSP,20.731,30
POPL_1,WSP,20.738,15
POPL_1,WSP,20.743,27
POPL_1,WSP,20.836,11
POPL_1,WSP,20.875,11
POPL_1,WSP,20.923,19
POPL_1,WSP,20.939,19
POPL_1,WSP,21.11,29
POPL_1,WSP,21.151,8
POPL_1,WSP,21.178,2
POPL_1,WSP,21.182,17
POPL_1,WSP,21.183,29
POPL_1,WSP,21.19,2
POPL_1,WSP,21.222,17
POPL_1,WSP,21.337,3
POPL_1,WSP,21.376,3
POPL_1,WSP,21.409,8
POPL_1,WSP,21.445,12
POPL_1,WSP,21.454,16
POPL_1,WSP,21.486,12
POPL_1,WSP,21.491,16
POPL_1,WSP,21.988,1
POPL_1,WSP,21.992,1
POPL_1,WSP,22.18,10
POPL_1,WSP,22.189,10
POPL_1,WSP,22.297,13
POPL_1,WSP,22.43,7
POPL_1,WSP,22.442,13
POPL_1,WSP,22.499,7
POPL_1,WSP,22.735,4
POPL_1,WSP,22.829,4
POPL_1,WSP,NA,14
POPL_10,WD0513,16.59,26
POPL_10,WD0513,16.665,26
POPL_10,WD0513,16.887,28
POPL_10,WD0513,17.285,17
POPL_10,WD0513,17.34,25
POPL_10,WD0513,17.398,28
POPL_10,WD0513,17.462,25
POPL_10,WD0513,17.535,17
POPL_10,WD0513,17.585,27
POPL_10,WD0513,17.612,27
POPL_10,WD0513,17.621,30
POPL_10,WD0513,17.661,30
POPL_10,WD0513,17.664,18
POPL_10,WD0513,17.702,24
POPL_10,WD0513,17.751,24
POPL_10,WD0513,17.798,18
POPL_10,WD0513,17.908,20
POPL_10,WD0513,17.958,20
POPL_10,WD0513,17.999,5
POPL_10,WD0513,18.191,5
POPL_10,WD0513,18.213,23
POPL_10,WD0513,18.341,23
POPL_10,WD0513,18.526,3
POPL_10,WD0513,18.547,16
POPL_10,WD0513,18.626,3
POPL_10,WD0513,18.642,8
POPL_10,WD0513,18.696,29
POPL_10,WD0513,18.717,6
POPL_10,WD0513,18.719,6
POPL_10,WD0513,18.729,16
POPL_10,WD0513,18.766,29
POPL_10,WD0513,18.778,8
POPL_10,WD0513,19.474,10
POPL_10,WD0513,19.484,11
POPL_10,WD0513,19.546,10
POPL_10,WD0513,19.552,11
POPL_10,WD0513,19.59,9
POPL_10,WD0513,19.738,9
POPL_10,WD0513,19.962,19
POPL_10,WD0513,20.001,19
POPL_10,WD0513,20.302,4
POPL_10,WD0513,20.555,4
POPL_10,WD0513,20.643,7
POPL_10,WD0513,20.879,7
POPL_10,WSP,18.526,26
POPL_10,WSP,18.728,26
POPL_10,WSP,19.383,20
POPL_10,WSP,19.581,23
POPL_10,WSP,19.583,20
POPL_10,WSP,19.593,23
POPL_10,WSP,19.669,21
POPL_10,WSP,19.683,21
POPL_10,WSP,19.684,28
POPL_10,WSP,19.757,28
POPL_10,WSP,19.979,5
POPL_10,WSP,19.989,5
POPL_10,WSP,19.993,9
POPL_10,WSP,19.997,9
POPL_10,WSP,20.235,18
POPL_10,WSP,20.285,18
POPL_10,WSP,20.292,24
POPL_10,WSP,20.344,24
POPL_10,WSP,20.494,27
POPL_10,WSP,20.509,11
POPL_10,WSP,20.522,6
POPL_10,WSP,20.527,11
POPL_10,WSP,20.581,27
POPL_10,WSP,20.606,6
POPL_10,WSP,20.657,19
POPL_10,WSP,20.728,19
POPL_10,WSP,20.746,29
POPL_10,WSP,20.748,29
POPL_10,WSP,21.108,30
POPL_10,WSP,21.204,30
POPL_10,WSP,21.232,17
POPL_10,WSP,21.238,8
POPL_10,WSP,21.255,16
POPL_10,WSP,21.273,25
POPL_10,WSP,21.296,25
POPL_10,WSP,21.3,17
POPL_10,WSP,21.318,8
POPL_10,WSP,21.42,16
POPL_10,WSP,22.41,3
POPL_10,WSP,22.418,3
POPL_10,WSP,22.421,7
POPL_10,WSP,22.579,7
POPL_10,WSP,22.637,10
POPL_10,WSP,22.687,10
POPL_10,WSP,22.74,4
POPL_10,WSP,22.934,4
POPL_2,WD0513,16.304,26
POPL_2,WD0513,16.432,26
POPL_2,WD0513,16.807,25
POPL_2,WD0513,16.844,15
POPL_2,WD0513,16.871,30
POPL_2,WD0513,16.966,25
POPL_2,WD0513,16.99,21
POPL_2,WD0513,17.203,28
POPL_2,WD0513,17.289,15
POPL_2,WD0513,17.331,28
POPL_2,WD0513,17.343,30
POPL_2,WD0513,17.346,20
POPL_2,WD0513,17.476,20
POPL_2,WD0513,17.525,24
POPL_2,WD0513,17.554,14
POPL_2,WD0513,17.626,21
POPL_2,WD0513,17.7,24
POPL_2,WD0513,17.766,1
POPL_2,WD0513,17.802,3
POPL_2,WD0513,17.843,3
POPL_2,WD0513,17.846,14
POPL_2,WD0513,17.874,1
POPL_2,WD0513,17.926,16
POPL_2,WD0513,17.977,27
POPL_2,WD0513,18.003,27
POPL_2,WD0513,18.079,16
POPL_2,WD0513,18.304,5
POPL_2,WD0513,18.33,5
POPL_2,WD0513,18.509,6
POPL_2,WD0513,18.533,6
POPL_2,WD0513,18.596,29
POPL_2,WD0513,18.764,23
POPL_2,WD0513,18.777,23
POPL_2,WD0513,18.783,29
POPL_2,WD0513,18.845,8
POPL_2,WD0513,18.85,8
POPL_2,WD0513,19.218,12
POPL_2,WD0513,19.273,12
POPL_2,WD0513,19.351,10
POPL_2,WD0513,19.467,11
POPL_2,WD0513,19.489,10
POPL_2,WD0513,19.503,11
POPL_2,WD0513,19.759,2
POPL_2,WD0513,19.82,18
POPL_2,WD0513,19.876,2
POPL_2,WD0513,19.981,18
POPL_2,WD0513,20.185,13
POPL_2,WD0513,20.233,7
POPL_2,WD0513,20.295,7
POPL_2,WD0513,20.303,13
POPL_2,WD0513,20.368,4
POPL_2,WD0513,20.402,9
POPL_2,WD0513,20.423,4
POPL_2,WD0513,20.477,9
POPL_2,WSP,18.169,26
POPL_2,WSP,18.189,26
POPL_2,WSP,18.778,20
POPL_2,WSP,18.797,20
POPL_2,WSP,19.14,21
POPL_2,WSP,19.341,21
POPL_2,WSP,19.456,14
POPL_2,WSP,19.597,28
POPL_2,WSP,19.767,14
POPL_2,WSP,19.953,6
POPL_2,WSP,19.989,23
POPL_2,WSP,20.013,23
POPL_2,WSP,20.164,6
POPL_2,WSP,20.201,5
POPL_2,WSP,20.251,5
POPL_2,WSP,20.27,24
POPL_2,WSP,20.325,24
POPL_2,WSP,20.396,11
POPL_2,WSP,20.447,30
POPL_2,WSP,20.448,11
POPL_2,WSP,20.453,30
POPL_2,WSP,20.525,25
POPL_2,WSP,20.564,29
POPL_2,WSP,20.566,15
POPL_2,WSP,20.6,29
POPL_2,WSP,20.639,25
POPL_2,WSP,20.747,1
POPL_2,WSP,20.799,27
POPL_2,WSP,20.842,27
POPL_2,WSP,20.855,16
POPL_2,WSP,20.868,15
POPL_2,WSP,20.916,9
POPL_2,WSP,20.92,16
POPL_2,WSP,20.929,1
POPL_2,WSP,20.97,9
POPL_2,WSP,21.161,2
POPL_2,WSP,21.167,2
POPL_2,WSP,21.32,18
POPL_2,WSP,21.379,18
POPL_2,WSP,21.524,12
POPL_2,WSP,21.543,8
POPL_2,WSP,21.565,8
POPL_2,WSP,21.567,3
POPL_2,WSP,21.592,12
POPL_2,WSP,21.597,3
POPL_2,WSP,22.049,7
POPL_2,WSP,22.167,7
POPL_2,WSP,22.546,13
POPL_2,WSP,22.581,13
POPL_2,WSP,22.697,10
POPL_2,WSP,22.748,10
POPL_2,WSP,22.817,4
POPL_2,WSP,22.833,4
POPL_3,WD0513,15.673,25
POPL_3,WD0513,15.725,25
POPL_3,WD0513,16.4,17
POPL_3,WD0513,16.43,21
POPL_3,WD0513,16.459,21
POPL_3,WD0513,16.54,17
POPL_3,WD0513,17.32,27
POPL_3,WD0513,17.38,26
POPL_3,WD0513,17.381,26
POPL_3,WD0513,17.395,3
POPL_3,WD0513,17.436,27
POPL_3,WD0513,17.45,24
POPL_3,WD0513,17.475,3
POPL_3,WD0513,17.532,24
POPL_3,WD0513,17.704,15
POPL_3,WD0513,17.735,15
POPL_3,WD0513,17.762,16
POPL_3,WD0513,17.819,16
POPL_3,WD0513,17.821,14
POPL_3,WD0513,17.928,28
POPL_3,WD0513,17.941,28
POPL_3,WD0513,18.084,5
POPL_3,WD0513,18.089,5
POPL_3,WD0513,18.089,30
POPL_3,WD0513,18.127,30
POPL_3,WD0513,18.323,23
POPL_3,WD0513,18.394,14
POPL_3,WD0513,18.475,29
POPL_3,WD0513,18.478,29
POPL_3,WD0513,18.499,23
POPL_3,WD0513,18.519,6
POPL_3,WD0513,18.554,6
POPL_3,WD0513,18.601,18
POPL_3,WD0513,18.712,18
POPL_3,WD0513,18.877,12
POPL_3,WD0513,18.958,20
POPL_3,WD0513,18.991,20
POPL_3,WD0513,18.995,8
POPL_3,WD0513,19.005,10
POPL_3,WD0513,19.006,8
POPL_3,WD0513,19.024,22
POPL_3,WD0513,19.083,12
POPL_3,WD0513,19.119,22
POPL_3,WD0513,19.161,10
POPL_3,WD0513,19.255,1
POPL_3,WD0513,19.301,1
POPL_3,WD0513,19.318,13
POPL_3,WD0513,19.422,13
POPL_3,WD0513,19.625,2
POPL_3,WD0513,19.662,19
POPL_3,WD0513,19.768,11
POPL_3,WD0513,19.783,2
POPL_3,WD0513,19.824,11
POPL_3,WD0513,19.901,19
POPL_3,WD0513,20.184,7
POPL_3,WD0513,20.213,9
POPL_3,WD0513,20.237,7
POPL_3,WD0513,20.296,9
POPL_3,WD0513,20.384,4
POPL_3,WD0513,20.532,4
POPL_3,WSP,18.692,21
POPL_3,WSP,19.151,26
POPL_3,WSP,19.395,26
POPL_3,WSP,19.689,23
POPL_3,WSP,19.849,23
POPL_3,WSP,19.887,5
POPL_3,WSP,19.893,24
POPL_3,WSP,19.897,28
POPL_3,WSP,19.909,24
POPL_3,WSP,19.954,27
POPL_3,WSP,19.987,20
POPL_3,WSP,19.997,25
POPL_3,WSP,20.04,25
POPL_3,WSP,20.101,18
POPL_3,WSP,20.11,5
POPL_3,WSP,20.149,17
POPL_3,WSP,20.164,20
POPL_3,WSP,20.213,28
POPL_3,WSP,20.219,6
POPL_3,WSP,20.266,18
POPL_3,WSP,20.316,6
POPL_3,WSP,20.399,29
POPL_3,WSP,20.453,27
POPL_3,WSP,20.479,19
POPL_3,WSP,20.555,29
POPL_3,WSP,20.616,17
POPL_3,WSP,20.675,9
POPL_3,WSP,20.692,16
POPL_3,WSP,20.722,14
POPL_3,WSP,20.775,11
POPL_3,WSP,20.781,16
POPL_3,WSP,20.796,11
POPL_3,WSP,20.799,9
POPL_3,WSP,20.808,15
POPL_3,WSP,20.811,15
POPL_3,WSP,20.86,2
POPL_3,WSP,20.909,2
POPL_3,WSP,20.91,19
POPL_3,WSP,21.021,3
POPL_3,WSP,21.137,3
POPL_3,WSP,21.186,12
POPL_3,WSP,21.278,12
POPL_3,WSP,21.304,30
POPL_3,WSP,21.373,30
POPL_3,WSP,21.379,8
POPL_3,WSP,21.388,8
POPL_3,WSP,21.391,22
POPL_3,WSP,21.455,22
POPL_3,WSP,21.753,1
POPL_3,WSP,21.803,1
POPL_3,WSP,21.899,13
POPL_3,WSP,21.986,13
POPL_3,WSP,22.028,10
POPL_3,WSP,22.089,10
POPL_3,WSP,22.189,7
POPL_3,WSP,22.239,7
POPL_3,WSP,22.71,4
POPL_3,WSP,22.901,4
POPL_3,WSP,26.779,14
POPL_4,WD0513,16.671,17
POPL_4,WD0513,16.723,25
POPL_4,WD0513,16.769,17
POPL_4,WD0513,16.807,21
POPL_4,WD0513,16.824,21
POPL_4,WD0513,17.085,25
POPL_4,WD0513,17.228,24
POPL_4,WD0513,17.268,27
POPL_4,WD0513,17.293,28
POPL_4,WD0513,17.318,24
POPL_4,WD0513,17.366,26
POPL_4,WD0513,17.368,27
POPL_4,WD0513,17.397,14
POPL_4,WD0513,17.43,30
POPL_4,WD0513,17.474,26
POPL_4,WD0513,17.504,3
POPL_4,WD0513,17.513,28
POPL_4,WD0513,17.544,3
POPL_4,WD0513,17.572,30
POPL_4,WD0513,17.843,8
POPL_4,WD0513,17.883,8
POPL_4,WD0513,17.962,16
POPL_4,WD0513,17.99,16
POPL_4,WD0513,18.213,1
POPL_4,WD0513,18.229,23
POPL_4,WD0513,18.259,5
POPL_4,WD0513,18.319,15
POPL_4,WD0513,18.321,5
POPL_4,WD0513,18.332,1
POPL_4,WD0513,18.336,15
POPL_4,WD0513,18.375,29
POPL_4,WD0513,18.425,29
POPL_4,WD0513,18.486,20
POPL_4,WD0513,18.619,23
POPL_4,WD0513,18.753,20
POPL_4,WD0513,18.798,18
POPL_4,WD0513,18.851,10
POPL_4,WD0513,18.87,6
POPL_4,WD0513,18.877,6
POPL_4,WD0513,18.885,10
POPL_4,WD0513,18.905,18
POPL_4,WD0513,18.97,14
POPL_4,WD0513,18.996,12
POPL_4,WD0513,19.069,12
POPL_4,WD0513,19.186,22
POPL_4,WD0513,19.19,2
POPL_4,WD0513,19.269,22
POPL_4,WD0513,19.462,4
POPL_4,WD0513,19.575,2
POPL_4,WD0513,19.615,4
POPL_4,WD0513,19.67,13
POPL_4,WD0513,19.718,13
POPL_4,WD0513,19.769,9
POPL_4,WD0513,19.919,19
POPL_4,WD0513,20.007,11
POPL_4,WD0513,20.057,19
POPL_4,WD0513,20.07,9
POPL_4,WD0513,20.132,11
POPL_4,WD0513,20.292,7
POPL_4,WD0513,20.305,7
POPL_4,WSP,18.916,26
POPL_4,WSP,18.935,21
POPL_4,WSP,19.116,26
POPL_4,WSP,19.191,21
POPL_4,WSP,19.275,14
POPL_4,WSP,19.686,24
POPL_4,WSP,19.737,23
POPL_4,WSP,19.75,23
POPL_4,WSP,19.759,14
POPL_4,WSP,19.824,20
POPL_4,WSP,19.849,20
POPL_4,WSP,19.983,28
POPL_4,WSP,20.076,28
POPL_4,WSP,20.114,27
POPL_4,WSP,20.235,18
POPL_4,WSP,20.261,27
POPL_4,WSP,20.281,5
POPL_4,WSP,20.297,18
POPL_4,WSP,20.312,5
POPL_4,WSP,20.322,29
POPL_4,WSP,20.411,16
POPL_4,WSP,20.5,9
POPL_4,WSP,20.503,17
POPL_4,WSP,20.51,19
POPL_4,WSP,20.54,29
POPL_4,WSP,20.553,16
POPL_4,WSP,20.585,17
POPL_4,WSP,20.587,6
POPL_4,WSP,20.649,6
POPL_4,WSP,20.65,9
POPL_4,WSP,20.651,8
POPL_4,WSP,20.702,30
POPL_4,WSP,20.715,19
POPL_4,WSP,20.763,25
POPL_4,WSP,20.78,30
POPL_4,WSP,20.831,8
POPL_4,WSP,20.869,25
POPL_4,WSP,20.879,2
POPL_4,WSP,20.908,2
POPL_4,WSP,20.983,1
POPL_4,WSP,21.078,1
POPL_4,WSP,21.079,11
POPL_4,WSP,21.106,11
POPL_4,WSP,21.209,3
POPL_4,WSP,21.253,3
POPL_4,WSP,21.288,12
POPL_4,WSP,21.377,22
POPL_4,WSP,21.403,12
POPL_4,WSP,21.541,15
POPL_4,WSP,21.545,22
POPL_4,WSP,21.769,15
POPL_4,WSP,21.965,4
POPL_4,WSP,21.97,4
POPL_4,WSP,21.981,7
POPL_4,WSP,21.994,10
POPL_4,WSP,22.049,7
POPL_4,WSP,22.063,10
POPL_4,WSP,22.097,13
POPL_4,WSP,22.129,13
POPL_5,WD0513,16.384,24
POPL_5,WD0513,16.414,24
POPL_5,WD0513,16.442,21
POPL_5,WD0513,16.639,21
POPL_5,WD0513,17.011,25
POPL_5,WD0513,17.25,17
POPL_5,WD0513,17.255,30
POPL_5,WD0513,17.315,25
POPL_5,WD0513,17.381,27
POPL_5,WD0513,17.414,14
POPL_5,WD0513,17.45,17
POPL_5,WD0513,17.483,30
POPL_5,WD0513,17.739,1
POPL_5,WD0513,17.77,1
POPL_5,WD0513,17.776,26
POPL_5,WD0513,17.791,5
POPL_5,WD0513,17.843,28
POPL_5,WD0513,17.871,27
POPL_5,WD0513,17.884,26
POPL_5,WD0513,17.888,28
POPL_5,WD0513,17.91,29
POPL_5,WD0513,17.928,23
POPL_5,WD0513,17.934,23
POPL_5,WD0513,17.96,5
POPL_5,WD0513,18.001,3
POPL_5,WD0513,18.003,3
POPL_5,WD0513,18.094,15
POPL_5,WD0513,18.131,16
POPL_5,WD0513,18.192,15
POPL_5,WD0513,18.23,16
POPL_5,WD0513,18.401,29
POPL_5,WD0513,18.44,20
POPL_5,WD0513,18.495,20
POPL_5,WD0513,18.517,6
POPL_5,WD0513,18.578,6
POPL_5,WD0513,18.836,8
POPL_5,WD0513,18.868,12
POPL_5,WD0513,18.89,12
POPL_5,WD0513,18.974,8
POPL_5,WD0513,19.135,10
POPL_5,WD0513,19.153,10
POPL_5,WD0513,19.544,19
POPL_5,WD0513,19.641,18
POPL_5,WD0513,19.65,11
POPL_5,WD0513,19.659,19
POPL_5,WD0513,19.67,18
POPL_5,WD0513,19.703,11
POPL_5,WD0513,19.707,9
POPL_5,WD0513,19.815,22
POPL_5,WD0513,19.876,22
POPL_5,WD0513,19.94,13
POPL_5,WD0513,20.074,9
POPL_5,WD0513,20.125,13
POPL_5,WD0513,20.172,2
POPL_5,WD0513,20.173,2
POPL_5,WD0513,20.429,7
POPL_5,WD0513,20.478,7
POPL_5,WD0513,20.69,4
POPL_5,WD0513,20.757,4
POPL_5,WD0513,NA,14
POPL_5,WSP,18.663,21
POPL_5,WSP,18.853,21
POPL_5,WSP,18.854,24
POPL_5,WSP,19.087,24
POPL_5,WSP,19.125,14
POPL_5,WSP,19.277,26
POPL_5,WSP,19.286,26
POPL_5,WSP,19.289,23
POPL_5,WSP,19.343,23
POPL_5,WSP,19.434,14
POPL_5,WSP,19.438,20
POPL_5,WSP,19.48,20
POPL_5,WSP,19.752,5
POPL_5,WSP,19.888,6
POPL_5,WSP,20.128,6
POPL_5,WSP,20.155,29
POPL_5,WSP,20.174,9
POPL_5,WSP,20.195,5
POPL_5,WSP,20.282,19
POPL_5,WSP,20.345,19
POPL_5,WSP,20.356,29
POPL_5,WSP,20.384,9
POPL_5,WSP,20.389,28
POPL_5,WSP,20.424,28
POPL_5,WSP,20.489,25
POPL_5,WSP,20.499,27
POPL_5,WSP,20.56,11
POPL_5,WSP,20.578,27
POPL_5,WSP,20.643,30
POPL_5,WSP,20.661,30
POPL_5,WSP,20.676,11
POPL_5,WSP,20.788,1
POPL_5,WSP,20.837,1
POPL_5,WSP,20.85,16
POPL_5,WSP,20.941,16
POPL_5,WSP,20.974,18
POPL_5,WSP,21.005,15
POPL_5,WSP,21.012,25
POPL_5,WSP,21.031,15
POPL_5,WSP,21.097,18
POPL_5,WSP,21.138,17
POPL_5,WSP,21.249,12
POPL_5,WSP,21.256,12
POPL_5,WSP,21.285,17
POPL_5,WSP,21.342,2
POPL_5,WSP,21.446,8
POPL_5,WSP,21.501,8
POPL_5,WSP,21.51,2
POPL_5,WSP,21.684,3
POPL_5,WSP,21.704,3
POPL_5,WSP,22.201,22
POPL_5,WSP,22.261,22
POPL_5,WSP,22.269,10
POPL_5,WSP,22.319,10
POPL_5,WSP,22.351,7
POPL_5,WSP,22.355,7
POPL_5,WSP,22.401,13
POPL_5,WSP,22.507,13
POPL_5,WSP,23.077,4
POPL_5,WSP,23.079,4
POPL_6,WD0513,16.456,27
POPL_6,WD0513,16.499,24
POPL_6,WD0513,16.505,24
POPL_6,WD0513,16.704,25
POPL_6,WD0513,16.724,27
POPL_6,WD0513,16.804,25
POPL_6,WD0513,16.889,17
POPL_6,WD0513,16.91,19
POPL_6,WD0513,17.111,21
POPL_6,WD0513,17.13,17
POPL_6,WD0513,17.143,21
POPL_6,WD0513,17.193,19
POPL_6,WD0513,17.304,30
POPL_6,WD0513,17.473,30
POPL_6,WD0513,17.685,28
POPL_6,WD0513,17.703,5
POPL_6,WD0513,17.736,5
POPL_6,WD0513,17.743,28
POPL_6,WD0513,17.758,16
POPL_6,WD0513,17.808,16
POPL_6,WD0513,18.13,26
POPL_6,WD0513,18.2,6
POPL_6,WD0513,18.203,26
POPL_6,WD0513,18.223,6
POPL_6,WD0513,18.341,29
POPL_6,WD0513,18.366,8
POPL_6,WD0513,18.458,8
POPL_6,WD0513,18.501,3
POPL_6,WD0513,18.514,3
POPL_6,WD0513,18.585,29
POPL_6,WD0513,18.639,23
POPL_6,WD0513,18.698,23
POPL_6,WD0513,18.817,1
POPL_6,WD0513,18.923,1
POPL_6,WD0513,19.005,10
POPL_6,WD0513,19.208,10
POPL_6,WD0513,19.341,20
POPL_6,WD0513,19.455,20
POPL_6,WD0513,20.091,9
POPL_6,WD0513,20.092,4
POPL_6,WD0513,20.098,4
POPL_6,WD0513,20.184,9
POPL_6,WD0513,20.472,18
POPL_6,WD0513,20.535,11
POPL_6,WD0513,20.678,11
POPL_6,WD0513,20.73,18
POPL_6,WD0513,20.923,7
POPL_6,WD0513,20.992,7
POPL_6,WSP,19.163,24
POPL_6,WSP,19.242,21
POPL_6,WSP,19.308,21
POPL_6,WSP,19.361,24
POPL_6,WSP,19.584,19
POPL_6,WSP,19.59,19
POPL_6,WSP,19.729,5
POPL_6,WSP,19.733,26
POPL_6,WSP,19.74,5
POPL_6,WSP,19.759,27
POPL_6,WSP,19.849,27
POPL_6,WSP,19.893,6
POPL_6,WSP,19.939,6
POPL_6,WSP,19.972,23
POPL_6,WSP,19.987,26
POPL_6,WSP,20.001,28
POPL_6,WSP,20.116,23
POPL_6,WSP,20.121,28
POPL_6,WSP,20.362,20
POPL_6,WSP,20.378,20
POPL_6,WSP,20.478,25
POPL_6,WSP,20.488,25
POPL_6,WSP,20.58,30
POPL_6,WSP,20.585,9
POPL_6,WSP,20.674,16
POPL_6,WSP,20.688,29
POPL_6,WSP,20.691,29
POPL_6,WSP,20.749,16
POPL_6,WSP,20.822,9
POPL_6,WSP,20.88,30
POPL_6,WSP,20.978,17
POPL_6,WSP,21.034,17
POPL_6,WSP,21.067,8
POPL_6,WSP,21.195,1
POPL_6,WSP,21.198,8
POPL_6,WSP,21.32,1
POPL_6,WSP,21.611,11
POPL_6,WSP,21.697,18
POPL_6,WSP,21.757,18
POPL_6,WSP,21.793,11
POPL_6,WSP,22.144,10
POPL_6,WSP,22.158,3
POPL_6,WSP,22.164,10
POPL_6,WSP,22.21,3
POPL_6,WSP,22.386,4
POPL_6,WSP,22.397,4
POPL_6,WSP,23.058,7
POPL_6,WSP,23.084,7
POPL_7,WD0513,16.974,21
POPL_7,WD0513,17.097,24
POPL_7,WD0513,17.102,21
POPL_7,WD0513,17.113,17
POPL_7,WD0513,17.181,17
POPL_7,WD0513,17.277,30
POPL_7,WD0513,17.297,26
POPL_7,WD0513,17.311,30
POPL_7,WD0513,17.393,24
POPL_7,WD0513,17.418,26
POPL_7,WD0513,17.462,25
POPL_7,WD0513,17.51,25
POPL_7,WD0513,17.564,27
POPL_7,WD0513,17.62,3
POPL_7,WD0513,17.675,27
POPL_7,WD0513,17.679,3
POPL_7,WD0513,17.916,5
POPL_7,WD0513,18,5
POPL_7,WD0513,18.003,28
POPL_7,WD0513,18.159,28
POPL_7,WD0513,18.424,23
POPL_7,WD0513,18.441,1
POPL_7,WD0513,18.51,20
POPL_7,WD0513,18.537,23
POPL_7,WD0513,18.54,1
POPL_7,WD0513,18.553,10
POPL_7,WD0513,18.705,20
POPL_7,WD0513,18.727,10
POPL_7,WD0513,18.845,6
POPL_7,WD0513,18.868,6
POPL_7,WD0513,18.964,9
POPL_7,WD0513,19.128,9
POPL_7,WD0513,19.169,8
POPL_7,WD0513,19.279,11
POPL_7,WD0513,19.286,29
POPL_7,WD0513,19.313,8
POPL_7,WD0513,19.373,29
POPL_7,WD0513,19.449,11
POPL_7,WD0513,19.464,19
POPL_7,WD0513,19.535,19
POPL_7,WD0513,19.729,18
POPL_7,WD0513,19.85,18
POPL_7,WD0513,20.193,7
POPL_7,WD0513,20.252,7
POPL_7,WD0513,20.719,4
POPL_7,WD0513,20.785,4
POPL_7,WD0513,20.83,16
POPL_7,WD0513,20.9,16
POPL_7,WSP,19.098,26
POPL_7,WSP,19.27,21
POPL_7,WSP,19.28,21
POPL_7,WSP,19.455,26
POPL_7,WSP,19.562,20
POPL_7,WSP,19.611,20
POPL_7,WSP,19.84,23
POPL_7,WSP,19.846,24
POPL_7,WSP,19.847,23
POPL_7,WSP,19.883,9
POPL_7,WSP,19.894,5
POPL_7,WSP,19.922,9
POPL_7,WSP,20.152,24
POPL_7,WSP,20.155,5
POPL_7,WSP,20.281,28
POPL_7,WSP,20.294,11
POPL_7,WSP,20.309,11
POPL_7,WSP,20.35,19
POPL_7,WSP,20.511,27
POPL_7,WSP,20.524,30
POPL_7,WSP,20.525,19
POPL_7,WSP,20.635,27
POPL_7,WSP,20.65,6
POPL_7,WSP,20.654,6
POPL_7,WSP,20.698,30
POPL_7,WSP,20.746,28
POPL_7,WSP,20.839,17
POPL_7,WSP,20.983,18
POPL_7,WSP,21.067,29
POPL_7,WSP,21.068,18
POPL_7,WSP,21.242,25
POPL_7,WSP,21.242,29
POPL_7,WSP,21.267,25
POPL_7,WSP,21.329,3
POPL_7,WSP,21.387,1
POPL_7,WSP,21.399,3
POPL_7,WSP,21.401,10
POPL_7,WSP,21.43,10
POPL_7,WSP,21.492,17
POPL_7,WSP,21.517,1
POPL_7,WSP,21.537,8
POPL_7,WSP,21.678,8
POPL_7,WSP,21.814,7
POPL_7,WSP,22.082,7
POPL_7,WSP,23.077,4
POPL_7,WSP,23.126,4
POPL_7,WSP,23.569,16
POPL_7,WSP,23.572,16
POPL_8,WD0513,16.626,17
POPL_8,WD0513,16.628,17
POPL_8,WD0513,16.889,25
POPL_8,WD0513,16.959,21
POPL_8,WD0513,17.008,25
POPL_8,WD0513,17.156,21
POPL_8,WD0513,17.29,24
POPL_8,WD0513,17.441,24
POPL_8,WD0513,17.574,27
POPL_8,WD0513,17.591,3
POPL_8,WD0513,17.641,27
POPL_8,WD0513,17.704,28
POPL_8,WD0513,17.734,3
POPL_8,WD0513,17.844,28
POPL_8,WD0513,17.983,30
POPL_8,WD0513,18.107,5
POPL_8,WD0513,18.115,30
POPL_8,WD0513,18.122,5
POPL_8,WD0513,18.204,6
POPL_8,WD0513,18.227,16
POPL_8,WD0513,18.256,26
POPL_8,WD0513,18.26,23
POPL_8,WD0513,18.278,8
POPL_8,WD0513,18.286,8
POPL_8,WD0513,18.302,23
POPL_8,WD0513,18.308,16
POPL_8,WD0513,18.315,6
POPL_8,WD0513,18.608,26
POPL_8,WD0513,18.761,29
